TANGGAL,TN,TX,TAVG,RR,SS,RH_AVG,BULAN,Hasil_KNN,Label_KNN,TN_norm,TX_norm,TAVG_norm,RR_norm,SS_norm,RH_AVG_norm,BULAN_norm,TN_norm_kemarin,TX_norm_kemarin,TAVG_norm_kemarin,SS_norm_kemarin,RH_AVG_norm_kemarin,Algoritma_Terpilih,Prediksi_Final_Cuaca,Label_Prediksi,Cluster_Iklim
2025-06-20,22.6,32.2,25.9,0.2,0.0,90.0,6.0,1,Hujan,0.5873015873015872,0.6372549019607848,0.5146443514644347,0.0013642564802182,0.0,0.6825396825396826,0.4545454545454545,0.6825396825396822,0.2156862745098041,0.3472803347280329,0.0,0.8095238095238095,Naive Bayes,1,Hujan,1
2025-06-21,22.8,32.2,25.2,53.0,6.8,94.0,6.0,1,Hujan,0.6190476190476188,0.6372549019607848,0.3974895397489535,0.3615279672578445,0.6868686868686869,0.8095238095238095,0.4545454545454545,0.5873015873015872,0.6372549019607848,0.5146443514644347,0.0,0.6825396825396826,Naive Bayes,1,Hujan,1
2025-06-22,23.0,32.0,26.6,25.2,2.2,88.0,6.0,1,Hujan,0.6507936507936506,0.6176470588235297,0.6317991631799164,0.1718963165075034,0.2222222222222222,0.6190476190476191,0.4545454545454545,0.6190476190476188,0.6372549019607848,0.3974895397489535,0.6868686868686869,0.8095238095238095,Naive Bayes,1,Hujan,1
2025-06-23,24.2,32.0,27.2,0.0,8.0,82.0,6.0,0,Tidak Hujan,0.8412698412698411,0.6176470588235297,0.732217573221757,0.0,0.8080808080808081,0.4285714285714285,0.4545454545454545,0.6507936507936506,0.6176470588235297,0.6317991631799164,0.2222222222222222,0.6190476190476191,Naive Bayes,0,Tidak Hujan,0
2025-06-24,23.2,32.2,26.4,0.0,5.3,88.0,6.0,0,Tidak Hujan,0.6825396825396822,0.6372549019607848,0.5983263598326355,0.0,0.5353535353535354,0.6190476190476191,0.4545454545454545,0.8412698412698411,0.6176470588235297,0.732217573221757,0.8080808080808081,0.4285714285714285,Naive Bayes,0,Tidak Hujan,0
2025-06-25,22.6,32.8,25.7,0.0,4.8,88.0,6.0,1,Hujan,0.5873015873015872,0.696078431372549,0.4811715481171544,0.0,0.4848484848484848,0.6190476190476191,0.4545454545454545,0.6825396825396822,0.6372549019607848,0.5983263598326355,0.5353535353535354,0.6190476190476191,Naive Bayes,1,Hujan,1
2025-06-26,21.6,33.2,26.3,2.7,6.4,82.0,6.0,1,Hujan,0.4285714285714283,0.7352941176470593,0.5815899581589956,0.0184174624829467,0.6464646464646465,0.4285714285714285,0.4545454545454545,0.5873015873015872,0.696078431372549,0.4811715481171544,0.4848484848484848,0.6190476190476191,Naive Bayes,0,Tidak Hujan,0
2025-06-27,23.1,32.2,26.6,0.0,8.0,84.0,6.0,0,Tidak Hujan,0.6666666666666666,0.6372549019607848,0.6317991631799164,0.0,0.8080808080808081,0.492063492063492,0.4545454545454545,0.4285714285714283,0.7352941176470593,0.5815899581589956,0.6464646464646465,0.4285714285714285,Naive Bayes,0,Tidak Hujan,0
2025-06-28,23.8,30.8,25.4,0.0,5.3,89.0,6.0,0,Tidak Hujan,0.7777777777777778,0.5000000000000003,0.4309623430962337,0.0,0.5353535353535354,0.6507936507936508,0.4545454545454545,0.6666666666666666,0.6372549019607848,0.6317991631799164,0.8080808080808081,0.492063492063492,Naive Bayes,1,Hujan,0
2025-06-29,21.4,26.6,23.7,12.0,2.8,92.0,6.0,1,Hujan,0.3968253968253961,0.0882352941176475,0.1464435146443509,0.0818553888130968,0.2828282828282828,0.746031746031746,0.4545454545454545,0.7777777777777778,0.5000000000000003,0.4309623430962337,0.5353535353535354,0.6507936507936508,Naive Bayes,1,Hujan,1
2025-06-30,22.5,31.6,26.4,0.9,0.0,77.0,6.0,1,Hujan,0.5714285714285711,0.57843137254902,0.5983263598326355,0.0061391541609822,0.0,0.2698412698412698,0.4545454545454545,0.3968253968253961,0.0882352941176475,0.1464435146443509,0.2828282828282828,0.746031746031746,Naive Bayes,1,Hujan,1
2025-07-01,23.2,32.2,26.0,10.1,6.3,81.0,7.0,0,Tidak Hujan,0.6825396825396822,0.6372549019607848,0.531380753138075,0.0688949522510232,0.6363636363636364,0.3968253968253968,0.5454545454545454,0.5714285714285711,0.57843137254902,0.5983263598326355,0.0,0.2698412698412698,Naive Bayes,0,Tidak Hujan,1
2025-07-02,22.4,31.7,25.7,2.4,6.6,86.0,7.0,1,Hujan,0.555555555555555,0.5882352941176472,0.4811715481171544,0.0163710777626193,0.6666666666666666,0.5555555555555556,0.5454545454545454,0.6825396825396822,0.6372549019607848,0.531380753138075,0.6363636363636364,0.3968253968253968,Naive Bayes,0,Tidak Hujan,0
2025-07-03,23.3,31.2,26.3,11.8,5.6,90.0,7.0,0,Tidak Hujan,0.6984126984126984,0.53921568627451,0.5815899581589956,0.0804911323328785,0.5656565656565656,0.6825396825396826,0.5454545454545454,0.555555555555555,0.5882352941176472,0.4811715481171544,0.6666666666666666,0.5555555555555556,Naive Bayes,1,Hujan,0
2025-07-04,21.5,32.5,25.5,51.6,4.2,91.0,7.0,1,Hujan,0.4126984126984122,0.6666666666666669,0.4476987447698741,0.3519781718963165,0.4242424242424242,0.7142857142857143,0.5454545454545454,0.6984126984126984,0.53921568627451,0.5815899581589956,0.5656565656565656,0.6825396825396826,Naive Bayes,1,Hujan,1
2025-07-05,23.2,32.0,25.9,50.0,7.2,89.0,7.0,1,Hujan,0.6825396825396822,0.6176470588235297,0.5146443514644347,0.3410641200545702,0.7272727272727273,0.6507936507936508,0.5454545454545454,0.4126984126984122,0.6666666666666669,0.4476987447698741,0.4242424242424242,0.7142857142857143,Naive Bayes,1,Hujan,0
2025-07-06,22.2,32.0,25.3,86.0,7.0,86.0,7.0,1,Hujan,0.5238095238095233,0.6176470588235297,0.4142259414225939,0.5866302864938608,0.7070707070707071,0.5555555555555556,0.5454545454545454,0.6825396825396822,0.6176470588235297,0.5146443514644347,0.7272727272727273,0.6507936507936508,Naive Bayes,1,Hujan,0
2025-07-07,22.0,32.0,24.7,6.7,7.5,87.0,7.0,1,Hujan,0.4920634920634916,0.6176470588235297,0.3138075313807527,0.0457025920873124,0.7575757575757576,0.5873015873015873,0.5454545454545454,0.5238095238095233,0.6176470588235297,0.4142259414225939,0.7070707070707071,0.5555555555555556,Naive Bayes,0,Tidak Hujan,0
2025-07-08,22.5,31.6,26.1,53.8,6.1,91.0,7.0,1,Hujan,0.5714285714285711,0.57843137254902,0.5481171548117154,0.3669849931787176,0.6161616161616161,0.7142857142857143,0.5454545454545454,0.4920634920634916,0.6176470588235297,0.3138075313807527,0.7575757575757576,0.5873015873015873,Naive Bayes,1,Hujan,0
2025-07-09,24.0,31.8,26.4,0.2,7.1,92.0,7.0,1,Hujan,0.8095238095238094,0.5980392156862748,0.5983263598326355,0.0013642564802182,0.7171717171717171,0.746031746031746,0.5454545454545454,0.5714285714285711,0.57843137254902,0.5481171548117154,0.6161616161616161,0.7142857142857143,Naive Bayes,1,Hujan,0
2025-07-10,21.6,32.8,25.5,1.4,7.3,84.0,7.0,1,Hujan,0.4285714285714283,0.696078431372549,0.4476987447698741,0.0095497953615279,0.7373737373737373,0.492063492063492,0.5454545454545454,0.8095238095238094,0.5980392156862748,0.5983263598326355,0.7171717171717171,0.746031746031746,Naive Bayes,0,Tidak Hujan,0
2025-07-11,23.2,30.5,26.4,0.0,8.0,83.0,7.0,0,Tidak Hujan,0.6825396825396822,0.4705882352941179,0.5983263598326355,0.0,0.8080808080808081,0.4603174603174603,0.5454545454545454,0.4285714285714283,0.696078431372549,0.4476987447698741,0.7373737373737373,0.492063492063492,Naive Bayes,0,Tidak Hujan,0
